3775192,1973,GB,438,4,46
3840409,1974,US,438,4,46
3858237,1974,JP,257,4,46
3919005,1975,US,438,4,46
4175983,1979,DE,438,4,46
4191595,1980,JP,438,4,46
4199378,1980,NL,257,4,46
4219835,1980,US,257,4,46
3585088,1971,US,117,1,19
3911163,1975,US,427,1,12
4030952,1977,US,438,4,46
4039359,1977,JP,438,4,46
4122240,1978,US,428,6,69
4159686,1979,BE,112,6,63
4026740,1977,US,438,4,46
4037307,1977,US,438,4,46
4124933,1978,GB,438,4,46
3398029,1968,JP,438,4,46
3730787,1973,US,438,4,46
3717507,1973,JP,438,4,46
3761328,1973,JP,438,4,46
3913211,1975,US,438,4,46
4066473,1978,US,438,4,46
4149915,1979,US,438,4,46
3846192,1974,DE,438,4,46
3938243,1976,US,438,4,46
3956527,1976,US,438,4,46
4107835,1978,US,438,4,46
4141022,1979,US,257,4,46
4156246,1979,US,257,4,46
4283439,1981,JP,438,4,46
4343082,1982,US,438,4,46
3675471,1972,US,73,4,43
4047284,1977,US,438,4,46
4063274,1977,US,257,4,46
4151635,1979,US,438,4,46
4208781,1980,US,438,4,46
4212684,1980,US,438,4,46
4295897,1981,US,438,4,46
4305760,1981,US,438,4,46
4306915,1981,JP,438,4,46
4329186,1982,US,438,4,46
3623218,1971,US,438,4,46
3622812,1971,US,326,4,46
3639787,1972,US,327,4,41
3924265,1975,US,257,4,46
3933540,1976,JP,438,4,46
4005453,1977,NL,257,4,46
4008107,1977,JP,438,4,46
3592707,1971,US,438,4,46
3673018,1972,US,216,1,19
3967310,1976,JP,257,4,46
4001873,1977,JP,257,4,46
4063275,1977,JP,257,4,46
4134125,1979,US,257,4,46
3890632,1975,US,257,4,46
3974515,1976,US,257,4,46
4002501,1977,US,438,4,46
4015279,1977,US,257,4,46
4054895,1977,US,257,4,46
4057824,1977,US,257,4,46
4072974,1978,US,257,4,46
4097314,1978,US,438,4,46
4174217,1979,US,430,1,19
3761327,1973,US,438,4,46
4088516,1978,JP,438,4,46
4219369,1980,JP,438,4,46
3723277,1973,DE,204,1,19
3917495,1975,US,438,4,46
3675314,1972,US,438,4,46
3721592,1973,NL,216,1,19
4091169,1978,DE,428,6,69
3500143,1970,GB,257,4,46
3736477,1973,US,257,4,46
3293084,1966,US,257,4,46
